dataSource,value_O_wells,units_wells,value_O_heads,units_heads,value_O_drains,units_drains,Zone_1,Zone_2,Zone_3,Zone_4,Zone_5,Zone_6,Zone_7,Zone_8,Zone_9,Zone_10,Zone_11
47b29bb4a96e260a3ebd20abf0748566.csv,3200000000,ft3 (total for entire model),781.4896,feet (monthly average),18.175491,cfs,1.9,1.4,1.9,1.1,1.9,2,2,0.7,2,2,1.9
47b3f34f689e10aef5a58375673dcb02.csv,3190000000,ft3 (total for entire model),781.54004,feet (monthly average),18.23263,cfs,2,1.5,1.9,1.9,1.9,2,1.9,0.6,0.9,1.9,2
47b4847dc2c49102249af62fbc0471b5.csv,3260000000,ft3 (total for entire model),781.4078,feet (monthly average),18.19719,cfs,1.9,1.5,2,1.9,2,1.2,2,0.9,1.5,2,1.8
47b712b17c51081bb3164758916dbde9.csv,3200000000,ft3 (total for entire model),781.8423,feet (monthly average),18.284452,cfs,2,0.8,2,2,1.9,2,1.9,0.7,2,1.9,1.9
47ceadbd660471cffb218f344c5db182.csv,3240000000,ft3 (total for entire model),781.91284,feet (monthly average),18.05493,cfs,1.8,1.9,1.9,2,1.9,2,2,0.7,2,1.9,1.9
47d7fa4eda8e9c5c41e63da5986d2ffe.csv,3180000000,ft3 (total for entire model),781.5831,feet (monthly average),18.22621,cfs,1.9,1.5,2,1.9,0.7,2,1.8,0.6,1.8,1.9,2
47d9148a53a35ed15e688a84f6231ed2.csv,3230000000,ft3 (total for entire model),782.0425,feet (monthly average),18.16148,cfs,1.4,1.5,1.9,2,1.9,2,2,0.7,2,1.9,1.9
47de8ff5b51901c3dc80542a88a7845b.csv,3240000000,ft3 (total for entire model),781.8778,feet (monthly average),18.054312,cfs,2,1.9,1.6,2,1.9,2,2,0.7,2,1.9,1.9
47ded3135f9d21f95dd99e58ed760ba9.csv,3280000000,ft3 (total for entire model),781.0933,feet (monthly average),18.109383,cfs,1.9,1.5,2,1.9,1.9,1.8,1.9,0.7,1.8,2,2
47df7fa7d3328ddd047d97b996a60877.csv,3210000000,ft3 (total for entire model),781.558,feet (monthly average),18.188156,cfs,1.9,1.5,1.9,2,2,1.9,1.9,0.7,1.9,1.7,1.9
47e25f283cf5bd498aef6807ffd36613.csv,4040000000,ft3 (total for entire model),777.2981,feet (monthly average),16.695656,cfs,1.9,1.5,2,1.9,1.9,1.8,1.9,1.3,1.9,2,2
47e59479fcc199dbe41ba01823867902.csv,3330000000,ft3 (total for entire model),781.32294,feet (monthly average),17.974068,cfs,2,1.8,2,1.9,1.9,2,1.9,0.7,1.9,2,2
47eaaf3c60e1c0f050c3b49aa2de4b29.csv,3630000000,ft3 (total for entire model),779.86597,feet (monthly average),17.500006,cfs,2,1.9,2,2,1.9,1.9,1.9,1.1,2,2,1.8
47f1610d381f19fbcfe0667c4d6ae842.csv,3350000000,ft3 (total for entire model),780.8692,feet (monthly average),18.076738,cfs,1.9,1.5,1.9,2,2,1.4,1.9,0.8,1.9,2,2
47f79a9a19ee98ea6ab67ef5664f1503.csv,3260000000,ft3 (total for entire model),781.4255,feet (monthly average),18.212276,cfs,1.9,1.5,2,2,2,1.2,2,0.9,0.9,2,1.8
47f807109080bb2c8a80976e9f9479b7.csv,3200000000,ft3 (total for entire model),782.0849,feet (monthly average),18.157488,cfs,2,1.8,1.6,1.9,1.9,1.8,1.9,0.7,1.9,2,1.9
47fdf8fcc4d50de79d79f3a8ca554451.csv,3290000000,ft3 (total for entire model),781.57916,feet (monthly average),18.06559,cfs,2,1.8,2,1.9,2,1.8,1.9,0.7,1.9,1.1,2
4800f424c6d82794dec3ee66fd829852.csv,2810000000,ft3 (total for entire model),783.64075,feet (monthly average),18.637465,cfs,1.9,1.5,2,2,1.9,1.8,1.9,0.7,2,1.9,1.5
48090a4c12ef6278598158b9c314cb91.csv,2990000000,ft3 (total for entire model),782.6933,feet (monthly average),18.538067,cfs,1.9,1.5,2,1.9,1.9,1.3,2,0.6,1.9,1.9,1.9
480d21235035232f0fce0d8fe42c0320.csv,3030000000,ft3 (total for entire model),782.34875,feet (monthly average),18.40608,cfs,2,1.5,1.9,1.9,1.9,2,1.3,0.5,2,1.9,2
4813d9213be4aac8bd714e0e8d4efbe9.csv,3200000000,ft3 (total for entire model),782.0887,feet (monthly average),18.142124,cfs,1.7,1.9,2,2,2,1.9,2,0.6,2,2,2
48170b7d18ceb891b8df3de9e74c4091.csv,3310000000,ft3 (total for entire model),781.5253,feet (monthly average),18.035604,cfs,1.9,1.9,2,1.9,1.9,1.8,2,0.7,1,2,2
482c9bbccac54e48ba42ef7a400e49b0.csv,3200000000,ft3 (total for entire model),782.9151,feet (monthly average),18.16784,cfs,1.1,1.9,2,2,2,1.9,2,0.6,2,2,2
483a7cbc783c05841c8db7d4d970a694.csv,3350000000,ft3 (total for entire model),781.38916,feet (monthly average),18.127304,cfs,1.9,1.5,0.5,2,2,1,2,1,2,1.9,1.8
483fbdffeace76d8a684498ceeb0b258.csv,3060000000,ft3 (total for entire model),782.5552,feet (monthly average),18.271408,cfs,2,1.9,1.9,0.7,2,1.9,1.9,0.6,2,2,1.9
4840623b71466379733be34218b88340.csv,3370000000,ft3 (total for entire model),780.74414,feet (monthly average),18.021488,cfs,1.9,1.5,1.9,2,2,1.6,1.7,0.8,2,2,2
484effa190265e0a78cf81f581d66795.csv,3100000000,ft3 (total for entire model),782.62,feet (monthly average),18.26899,cfs,1.9,1.9,1.9,1.9,1.9,1.9,2,0.6,1.9,1.3,1.9
4854d1bd9e5af2b61a80c8958543c0c2.csv,2160000000,ft3 (total for entire model),787.1679,feet (monthly average),19.351768,cfs,1.9,1.5,2,1.9,2,1.9,1.9,0.7,2,2,0.8
486919d4d72dff41c93678215cf16ff5.csv,3080000000,ft3 (total for entire model),782.204,feet (monthly average),18.370075,cfs,1.9,1.5,1.9,1.9,1.9,1.9,2,0.6,1.9,0.9,1.9
48719ad38ce592d02f70cd2fff55d5e3.csv,3090000000,ft3 (total for entire model),782.1415,feet (monthly average),18.341555,cfs,2,1.5,1.9,1.9,1.9,1.7,2,0.7,2,2,1.8
4871b716242eeab119b5038ec1b8a396.csv,3210000000,ft3 (total for entire model),782.289,feet (monthly average),18.136967,cfs,2,1.9,0.6,2,1.9,2,2,0.6,2,1.9,2
487567181a79be1ce5aaab6cc846bdbc.csv,2530000000,ft3 (total for entire model),786.88196,feet (monthly average),19.207214,cfs,1,1,1,1,1,1,1.8,1,1,1,1
48760d0de43f437064985ce4314c5c90.csv,2650000000,ft3 (total for entire model),784.9968,feet (monthly average),18.74728,cfs,1.9,1.9,2,2,2,2,2,0.6,2,2,1.4
48a61ef35bde8afd5066b2a493f3667f.csv,3390000000,ft3 (total for entire model),781.1455,feet (monthly average),17.97859,cfs,2,2,1.9,2,1.9,1.5,1.9,0.8,2,1.9,2
48a95ff210dc86f60937c8e0a886e72b.csv,3230000000,ft3 (total for entire model),781.911,feet (monthly average),18.08548,cfs,1.9,1.9,2,2,1.9,2,2,0.7,2,0.6,1.9
48aff86f9997a7cd53cf530eb2615f8d.csv,3380000000,ft3 (total for entire model),781.9916,feet (monthly average),18.078028,cfs,0.5,1.4,2,2,2,1.6,2,0.8,2,2,2
48b172ae00927777b3b05d70ed816d8c.csv,3200000000,ft3 (total for entire model),782.00903,feet (monthly average),18.139606,cfs,2,1.9,1.9,2,1.5,1.9,2,0.6,2,1.9,2
48b4c5235e24b6277b65b7c72edcb48c.csv,3360000000,ft3 (total for entire model),781.1908,feet (monthly average),18.136782,cfs,2,1.5,1,2,2,1,0.9,0.9,2,1.9,2
48bdf9adde9934bd2a418bd5ab251461.csv,3350000000,ft3 (total for entire model),781.19257,feet (monthly average),18.103584,cfs,1.9,1.5,0.9,2,2,1.2,2,0.9,2,2,1.9
48c28e548ee6bbf2a43c79ac1b75ed44.csv,3370000000,ft3 (total for entire model),780.71954,feet (monthly average),18.024227,cfs,2,1.5,1.9,2,2,1.6,1.6,0.8,2,2,2
48c7c390a6b63ab54530119c9fbc89d5.csv,3270000000,ft3 (total for entire model),781.41406,feet (monthly average),18.267477,cfs,1.9,1.5,1.9,2,1.9,0.8,2,0.8,2,2,2
48d7e946e519eaac3a1323dcbf5e0051.csv,3120000000,ft3 (total for entire model),781.95746,feet (monthly average),18.27795,cfs,2,1.5,1.9,1.9,1.9,1.9,2,0.7,1.9,2,1.8
48dbda967c341fb31c014094b8c27ba9.csv,2000000000,ft3 (total for entire model),788.2404,feet (monthly average),19.6293,cfs,1.9,1.5,1.9,2,2,1.2,2,0.8,2,2,0.6
48e05ad66d094d1b24b3ccda1f231d6a.csv,3190000000,ft3 (total for entire model),781.53906,feet (monthly average),18.186481,cfs,1.9,1.5,1.9,1.5,2,1.9,1.9,0.7,2,2,1.9
48e3cc83462d4f16fd85f157fb162067.csv,3170000000,ft3 (total for entire model),782.1732,feet (monthly average),18.186749,cfs,2,1.9,1.6,2,1.9,1.8,1.9,0.6,1.9,1.9,2
48f3068fbdc8c1c74d2378733772186b.csv,3230000000,ft3 (total for entire model),781.6226,feet (monthly average),18.260607,cfs,1.9,1.4,1.9,2,2,1.2,2,0.8,2,2,1.9
48f6ec683bff3d19e905b9b0d3170dce.csv,3240000000,ft3 (total for entire model),781.9356,feet (monthly average),18.08014,cfs,2,1.9,1.8,2,0.7,1.8,1.9,0.8,1.9,1.9,1.8
48f86c0a19c089fc583cfa80488a91e0.csv,3220000000,ft3 (total for entire model),781.65424,feet (monthly average),18.20168,cfs,2,1.1,2,2,2,1.9,1.9,0.8,1.9,1.9,1.8
48fe213f1ebe4fcf557f15fb1080b8b7.csv,3240000000,ft3 (total for entire model),781.35583,feet (monthly average),18.117573,cfs,2,1.5,1.8,1.9,1.9,1.9,2,0.8,1.9,1.9,1.8
490209c16e0fe1992af219fc1ca52530.csv,2340000000,ft3 (total for entire model),786.2332,feet (monthly average),19.173113,cfs,1.9,1.5,2,2,1.9,1.8,1.9,0.7,2,1.9,1
490dd3c1b1c21485632a2617ab7c45d8.csv,3180000000,ft3 (total for entire model),782.023,feet (monthly average),18.156101,cfs,2,1.9,2,1.9,1.9,1.9,1.7,0.6,2,1.9,2
491f686de853ce38ad10f12b8d9433ff.csv,3250000000,ft3 (total for entire model),781.3989,feet (monthly average),18.193668,cfs,1.9,1.5,2,1.5,2,1.2,2,0.9,1.9,2,1.8
49247d32b0a89f2bcd2984f529c267c5.csv,3250000000,ft3 (total for entire model),782.06805,feet (monthly average),18.056295,cfs,2,1.9,1,2,2,1.9,1.9,0.8,1.9,1.9,1.8
4925267a9575f75e82e067034fcd7d14.csv,3170000000,ft3 (total for entire model),781.5891,feet (monthly average),18.239395,cfs,2,1.5,2,1.9,2,1.9,1.9,0.6,1.9,1.7,2
493057e9422e45c61234a8e277ad5935.csv,3250000000,ft3 (total for entire model),781.52045,feet (monthly average),18.27955,cfs,2,1.5,1,1,2,1,2,0.8,1.9,0.7,2
4930896b9d99a147b33b477db282e9f9.csv,3250000000,ft3 (total for entire model),781.3508,feet (monthly average),18.200064,cfs,1.9,1.5,2,2,1.9,1.5,2,0.7,1.9,1.9,2
4930b908724c3b3ccd1026d87b674995.csv,3320000000,ft3 (total for entire model),780.9069,feet (monthly average),18.006516,cfs,1.9,1.5,2,2,2,2,1.9,0.7,1.7,1.9,2
4946fbb5717c62a530a60e900ca2dd6c.csv,3150000000,ft3 (total for entire model),781.9888,feet (monthly average),18.35261,cfs,1.9,1.1,2,2,1.9,1.8,1.9,0.6,1.9,1.9,2
4949c0f0b21639c696d51f5417a0f1c9.csv,3210000000,ft3 (total for entire model),781.9846,feet (monthly average),18.096745,cfs,1.9,1.9,1.9,1.7,1.9,1.9,1.9,0.7,1.9,2,1.9
494b9c510a6e8f280bbd173f04cb26e9.csv,3210000000,ft3 (total for entire model),781.4763,feet (monthly average),18.170746,cfs,1.9,1.5,2,2,1.9,1.9,2,0.7,2,1.9,1.9
49569f12dd33779fb2da622903bf8766.csv,2450000000,ft3 (total for entire model),785.54047,feet (monthly average),19.030731,cfs,1.9,1.5,2,1.9,2,1.9,1.9,0.7,2,2,1.1
4958838b7d9754cdf103a3af44f510e7.csv,2810000000,ft3 (total for entire model),783.7089,feet (monthly average),18.649544,cfs,2,1.5,1.9,2,2,1.6,1.8,0.8,2,2,1.4
4970230c341509881f7863ea0b4d54f2.csv,3860000000,ft3 (total for entire model),778.29736,feet (monthly average),17.214571,cfs,1.9,1.5,1.9,2,2,1.2,2,1.3,2,2,1.9
498080d94c7836dd3613e49a60151b44.csv,3110000000,ft3 (total for entire model),781.9918,feet (monthly average),18.285637,cfs,2,1.5,1.9,1.9,1.5,1.9,1.9,0.7,2,2,1.8
49828c7f00a7ff708e30645b117f898f.csv,3170000000,ft3 (total for entire model),781.89624,feet (monthly average),18.128569,cfs,2,1.9,2,0.5,2,2,2,0.6,2,1.9,2
49829bce3327ff78c8e12039d5143070.csv,3620000000,ft3 (total for entire model),779.9222,feet (monthly average),17.530039,cfs,1.9,1.9,2,1.9,1.9,2,2,1,2,1.9,1.9
498cae69db9903777cd5ca49a89d2ff9.csv,2950000000,ft3 (total for entire model),783.09265,feet (monthly average),18.559547,cfs,1.9,1.5,1.9,2,2,1.2,2,0.8,2,2,1.6
49908f89787d76ff2cc71ece1d43749d.csv,3170000000,ft3 (total for entire model),782.2371,feet (monthly average),18.130808,cfs,1.9,1.9,1.9,2,1.9,2,1.9,0.8,1.1,2,1.7
49989dfffbbc36bb4d9df33c7f18212b.csv,3220000000,ft3 (total for entire model),782.1247,feet (monthly average),18.11223,cfs,1.9,1.9,1.2,2,1.9,1.9,1.9,0.7,1.9,1.9,1.9
499d597bb4ae0ec63b18e357c69d0c38.csv,3090000000,ft3 (total for entire model),782.1598,feet (monthly average),18.333088,cfs,2,1.4,1.9,2,2,1.8,1.9,0.7,2,2,1.8
499ee5c3e72c95e57854b947564ffef5.csv,3610000000,ft3 (total for entire model),779.9998,feet (monthly average),17.88619,cfs,2,1,1,1,2,1,2,1.1,1.9,1,2
49af0a8e483dcbc925ccd6ec6b4afdb7.csv,3220000000,ft3 (total for entire model),781.94684,feet (monthly average),18.116493,cfs,2,1.9,2,1.9,1.9,1.9,2,0.7,2,0.6,1.9
49b3c584f35535678824fdcbc66fe8bb.csv,3140000000,ft3 (total for entire model),781.8679,feet (monthly average),18.240587,cfs,2,1.5,2,2,2,2,0.5,0.7,1.9,1.9,1.9
49c0a2590dd833191e5c1822933c2324.csv,3230000000,ft3 (total for entire model),781.9141,feet (monthly average),18.12157,cfs,1.9,1.6,1.9,1.9,1.9,2,2,0.7,2,1.9,1.9
49ddc5a6d4df4f03d7dc53702520824a.csv,3100000000,ft3 (total for entire model),782.03143,feet (monthly average),18.325779,cfs,2,1.5,1.9,2,1.9,2,1.9,0.6,1.3,1.9,1.9
49e726898140a9fc4823ffb43fdbdafe.csv,3090000000,ft3 (total for entire model),782.58765,feet (monthly average),18.26688,cfs,2,1.9,1.9,2,1.9,1.9,1.9,0.6,1.9,1.4,1.9
49e93d0445936e73005141a7ad8ce75c.csv,3160000000,ft3 (total for entire model),781.61316,feet (monthly average),18.230072,cfs,1.9,1.5,2,0.9,1.9,1.8,1.9,0.7,2,2,1.9
49efe42705febe92671bd3af0d8ade34.csv,3290000000,ft3 (total for entire model),780.9927,feet (monthly average),18.06921,cfs,1.9,1.5,2,1.5,2,1.9,1.9,0.7,2,2,2
49f238923df291fdfbcd2b161999fb39.csv,3130000000,ft3 (total for entire model),782.4809,feet (monthly average),18.22612,cfs,2,1.9,1.9,2,2,1.9,0.7,0.6,1.9,2,2
4a01609f6bd8671e6ffa6e3e6e92f641.csv,3040000000,ft3 (total for entire model),782.6811,feet (monthly average),18.325281,cfs,2,1.9,1.9,1,1.9,1.9,1.9,0.5,2,1.9,2
4a07c12f5b9de18249625f9686699e57.csv,3310000000,ft3 (total for entire model),781.5284,feet (monthly average),18.101475,cfs,1.9,1.5,1.9,2,2,1.6,0.6,0.8,1.9,2,2
4a08daabb0227c556d53b5429289aa09.csv,3290000000,ft3 (total for entire model),781.65735,feet (monthly average),18.060074,cfs,1.9,1.9,1.9,1.9,1.9,1.8,1.9,0.7,1.9,0.6,2
4a0b07cc9d7851322885b83544cda064.csv,3230000000,ft3 (total for entire model),781.88367,feet (monthly average),18.10447,cfs,2,1.9,2,1.9,1.9,1.9,2,0.7,1,2,1.9
4a13c2c5823ad9fcd957bebd58f10e71.csv,3390000000,ft3 (total for entire model),780.79315,feet (monthly average),18.052397,cfs,1.9,1.5,2,2,2,1.2,2,1,0.9,1.9,1.8
4a226af47228ab556cba9239e7d16ec2.csv,3090000000,ft3 (total for entire model),782.6746,feet (monthly average),18.292007,cfs,1.9,1.9,1.9,1.9,1.9,1.9,2,0.6,1.9,0.5,1.9
4a2de35cad743bf271684e708d0cd471.csv,3140000000,ft3 (total for entire model),782.19507,feet (monthly average),18.130964,cfs,1.9,1.9,2,0.7,1.9,2,1.9,0.8,1.9,2,1.7
4a3221c10b57248309a989702901d9f9.csv,3100000000,ft3 (total for entire model),783.2548,feet (monthly average),18.270042,cfs,1.5,1.9,1.9,2,2,1.9,1.9,0.6,1.9,2,1.9
4a4384bf459b86be238d4804d8e1b4dd.csv,3270000000,ft3 (total for entire model),781.71436,feet (monthly average),18.049347,cfs,1.9,1.9,2,1.9,1.9,1.8,1.4,0.7,2,2,2
4a44085ed51182a8925c20359d547c98.csv,3340000000,ft3 (total for entire model),780.9771,feet (monthly average),18.118015,cfs,1.9,1.4,2,2,2,1.3,2,0.8,2,2,2
4a4d1b3cfd001ee574194189907a995d.csv,3240000000,ft3 (total for entire model),781.9062,feet (monthly average),18.073694,cfs,1.9,1.9,1.9,2,1.9,2,2,0.7,2,1.1,1.9
4a5c69e2fb5e97e7ca0a7772e2a12bc5.csv,3190000000,ft3 (total for entire model),782.13416,feet (monthly average),18.202381,cfs,1.9,1.8,1.9,2,1.9,1.9,2,0.6,1.9,0.8,2
4a5d498e1618826848b68f5cfa164d3c.csv,3040000000,ft3 (total for entire model),782.4313,feet (monthly average),18.441345,cfs,2,1.5,1.9,1.9,1.9,1.4,2,0.7,2,2,1.8
4a6f44f4083b8a9ce1e66d3d5b36e923.csv,3080000000,ft3 (total for entire model),782.8437,feet (monthly average),18.299978,cfs,1.9,1.9,1.2,1.9,1.9,2,1.9,0.5,1.9,1.9,2
4a84f398832f876d6952c91ef23d2b23.csv,3210000000,ft3 (total for entire model),781.834,feet (monthly average),18.072685,cfs,1.9,1.9,2,0.7,2,2,2,0.7,2,1.9,1.9
4a8b4421250d280202373fb30350a953.csv,3490000000,ft3 (total for entire model),781.5139,feet (monthly average),18.082556,cfs,1.2,1,1,1,2,1,2,1,1.9,1,2
4a8c1f9f6dcee100ed69cd500ca8a633.csv,3190000000,ft3 (total for entire model),782.7426,feet (monthly average),18.189678,cfs,1.5,1.8,1.9,1.9,1.9,1.9,2,0.6,1.9,1.9,2
4a916e629caa334140375789692d8059.csv,2920000000,ft3 (total for entire model),783.0509,feet (monthly average),18.500223,cfs,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,2,1.9,1.6
4a961236614546d894aaaf9cbc8f1e12.csv,3120000000,ft3 (total for entire model),782.5253,feet (monthly average),18.47584,cfs,1.9,0.5,2,2,1.9,1.8,1.9,0.6,1.9,1.9,2
4a99166fea3271c194fe2ab5d429150a.csv,3360000000,ft3 (total for entire model),781.7499,feet (monthly average),18.116066,cfs,1.3,1.5,1.9,2,2,1,2,1,2,1.9,1.8
4aa0966d4ec8d65f9eba7f7befd7b047.csv,2460000000,ft3 (total for entire model),785.9686,feet (monthly average),18.962114,cfs,1.9,1.9,2,2,2,2,2,0.6,2,2,1.2
4aa57c33cab7f2eca5111bd0f1f9d986.csv,3370000000,ft3 (total for entire model),780.88135,feet (monthly average),18.051626,cfs,2,1.5,1.2,2,1.9,1.5,2,0.8,2,1.9,2
4aa8f421ba2228d06f19eb77035c6124.csv,3060000000,ft3 (total for entire model),782.2804,feet (monthly average),18.387877,cfs,1.9,1.5,2,1.9,2,1.8,1.8,0.6,1.8,1.9,1.9
4aa9e982e32a30618489a14a08e1d321.csv,3260000000,ft3 (total for entire model),781.4398,feet (monthly average),18.244724,cfs,2,1.5,1,1,2,1,2,0.8,1.9,1.9,2
4ab0e547ec125a0b835c50b46e5333da.csv,3270000000,ft3 (total for entire model),781.28894,feet (monthly average),18.166117,cfs,2,1.5,2,2,1.9,1.4,0.5,0.8,2,2,2
4ac170624a83b29ba11e99889bcbe7a6.csv,3170000000,ft3 (total for entire model),781.58124,feet (monthly average),18.243282,cfs,2,1.5,2,1.9,1.9,1.9,1.9,0.6,1.5,2,2
4acb0ab6dcabfb67275fe72f4bd39e6d.csv,3220000000,ft3 (total for entire model),782.52563,feet (monthly average),18.193478,cfs,0.8,1.5,2,2,2,2,1.9,0.7,1.9,1.9,1.9
4ace1d0a2ff079075c99e1061bebd018.csv,3380000000,ft3 (total for entire model),780.65216,feet (monthly average),18.028755,cfs,2,1.5,1.9,2,2,1.6,1.9,0.8,1.1,2,2
4ad6247a39ac13b837c286d444fc67bf.csv,3360000000,ft3 (total for entire model),780.8741,feet (monthly average),18.086699,cfs,1.9,1.5,1.9,2,2,1.5,1.9,0.8,1.9,0.5,2
4adb0494644a807214a4b8da4aa33c3b.csv,3100000000,ft3 (total for entire model),783.1935,feet (monthly average),18.361614,cfs,0.7,1.5,2,2,1.9,2,1.9,0.6,1.9,1.9,1.9
4add184d250c992c6fc44042c691778d.csv,3000000000,ft3 (total for entire model),782.67175,feet (monthly average),18.520824,cfs,1.9,1.5,2,1.9,2,1.4,1.8,0.6,1.8,1.9,1.9
4ae086a29160217dbc4b97ba2d0be480.csv,3670000000,ft3 (total for entire model),779.2363,feet (monthly average),17.670698,cfs,2,1.5,2,1.9,1.9,1,2,1.1,1.9,1.9,2
4af49ddcb5388c9a65b0d9e2a7f8ae30.csv,3190000000,ft3 (total for entire model),782.1039,feet (monthly average),18.102283,cfs,2,1.9,2,2,1.9,1.9,0.8,0.8,2,2,1.8
4afac3e626d97524cf330a5181d0739b.csv,3330000000,ft3 (total for entire model),780.92114,feet (monthly average),18.09592,cfs,2,1.5,2,2,1.9,1.4,1.5,0.8,2,2,2
4afb30444210d9ffdc26f33901d2c2f5.csv,2540000000,ft3 (total for entire model),785.6501,feet (monthly average),18.88734,cfs,1.9,1.9,2,2,2,1.9,2,0.6,2,2,1.3
4afec000b5ffcbc11cc775fdd187c675.csv,3290000000,ft3 (total for entire model),781.0875,feet (monthly average),18.107271,cfs,1.9,1.5,2,2,1.3,1.8,1.9,0.7,2,2,2
4b000dfd446d93f2fa391f8f62fe60ea.csv,3150000000,ft3 (total for entire model),782.56445,feet (monthly average),18.17189,cfs,1.9,1.9,1.2,2,2,2,2,0.7,2,2,1.8
4b022877a88e058ee4375832a32de9a0.csv,3110000000,ft3 (total for entire model),782.83954,feet (monthly average),18.252071,cfs,2,1.9,0.8,2,2,1.8,1.9,0.7,2,2,1.8
4b02cec59a3f45ecb20c4974826e606f.csv,3030000000,ft3 (total for entire model),783.0486,feet (monthly average),18.337229,cfs,1.9,1.9,1.9,2,2,1.9,0.7,0.6,1.9,2,1.9
4b0594b53b86300e2bf1e69d70d87118.csv,2180000000,ft3 (total for entire model),787.58655,feet (monthly average),19.295685,cfs,1.9,1.8,2,1.9,2,1.9,1.9,0.7,1.9,1.9,0.8
4b07b2fc611db852b10484943a6e53e0.csv,3210000000,ft3 (total for entire model),781.55396,feet (monthly average),18.176779,cfs,2,1.5,1.5,2,1.9,1.9,2,0.7,2,2,1.9
4b16d19b00dd739c3d8e560ad37f9f19.csv,2820000000,ft3 (total for entire model),784.0641,feet (monthly average),18.573298,cfs,2,1.8,2,1.9,1.9,1.8,1.9,0.7,1.9,2,1.5
4b16df241b0000bf707fde6dd71df7fa.csv,3220000000,ft3 (total for entire model),781.9277,feet (monthly average),18.107737,cfs,2,1.9,2,1.9,1.9,1.9,2,0.7,2,0.9,1.9
4b1870b33456cf605a7033733c779e18.csv,3230000000,ft3 (total for entire model),782.5726,feet (monthly average),18.189596,cfs,0.7,1.5,1.9,1.9,2,2,2,0.7,2,2,1.9
4b1b20873120193635ecb78652d46465.csv,3600000000,ft3 (total for entire model),780.01776,feet (monthly average),17.594496,cfs,2,1.9,1.9,2,2,1.9,1.9,1,1.9,2,1.9
4b1c042419f6a93ff07b561a8631537e.csv,3310000000,ft3 (total for entire model),781.65375,feet (monthly average),18.072046,cfs,1.5,1.4,2,2,1.9,2,1.8,0.7,1.8,1.9,2
4b1ef71691f432ff85a678e1b6fcbed2.csv,3250000000,ft3 (total for entire model),781.2271,feet (monthly average),18.051163,cfs,2,1.5,2,1.7,1.9,2,1.9,0.8,2,2,1.8
4b3226489f700429d4cf50cd2e0781cc.csv,3080000000,ft3 (total for entire model),782.0165,feet (monthly average),18.321005,cfs,1.9,1.5,2,1.1,1.9,2,2,0.6,1.9,1.9,1.9
4b36e5a2e6a3b0ee4abba0064a49f0db.csv,3210000000,ft3 (total for entire model),782.0046,feet (monthly average),18.174843,cfs,2,1.8,1.9,1.9,1.9,2,2,0.6,0.5,1.9,2
4b411dab835c575ad4a8ca2f9fd3601c.csv,3130000000,ft3 (total for entire model),782.2643,feet (monthly average),18.408442,cfs,2,1,1.9,2,2,1.5,1.9,0.7,2,2,1.9
4b486c3e8af19be6e7a70b5423c4de3c.csv,2910000000,ft3 (total for entire model),783.195,feet (monthly average),18.536718,cfs,2,1.5,1.9,2,1.9,1.6,1.9,0.8,2,2,1.5
4b4f4bffb4b0db53df28603494f07c74.csv,3090000000,ft3 (total for entire model),782.89844,feet (monthly average),18.402082,cfs,2,1.9,1.8,2,1.9,0.8,1.9,0.8,1.9,1.9,1.8
4b52025d0030bbfd76576fd9b074a826.csv,3110000000,ft3 (total for entire model),782.48566,feet (monthly average),18.334885,cfs,2,1.8,1.9,1.9,1.9,1.4,2,0.6,1.9,1.9,2
4b525610f8fb1e5546fdbe4214b5e3bf.csv,3220000000,ft3 (total for entire model),781.49475,feet (monthly average),18.171137,cfs,1.9,1.4,1.9,1.9,1.9,2,2,0.7,1.6,2,1.9
4b700c9bdf8f553cb4fd4abe0636f4b4.csv,3370000000,ft3 (total for entire model),781.3522,feet (monthly average),18.054667,cfs,1.5,1.5,2,2,1.9,1.5,2,0.8,1.9,1.9,2
4b7307c381068fc9af44288ec565803a.csv,2130000000,ft3 (total for entire model),787.5708,feet (monthly average),19.463669,cfs,1.9,1.5,2,2,2,1.2,2,0.9,2,2,0.6
4b73eaf35efbc4c4467e590c220df6ea.csv,4100000000,ft3 (total for entire model),776.9879,feet (monthly average),16.477243,cfs,1.9,1.5,2,2,1.9,2,1.9,1.4,1.9,1.9,1.9
4b758a6643fcc1f058f0da3bf82f688b.csv,3340000000,ft3 (total for entire model),780.67535,feet (monthly average),18.05302,cfs,2,1.5,2,1,1.9,1.5,2,0.8,1.9,1.9,2
4b7a0c581370a45d446c4902d224c804.csv,3270000000,ft3 (total for entire model),781.5311,feet (monthly average),18.219936,cfs,1.9,0.9,2,1.9,1.9,1.8,2,0.7,2,2,2
4b7a2b65c86403677cccdb05c66a7b84.csv,3230000000,ft3 (total for entire model),781.6981,feet (monthly average),18.149485,cfs,2,1.5,0.6,1.9,1.9,1.9,2,0.8,1.9,2,1.8
4b800f258b95f76a3d25b8e8f046b683.csv,3380000000,ft3 (total for entire model),781.7912,feet (monthly average),18.057178,cfs,0.8,1.5,1.9,2,2,1.6,1.9,0.8,1.9,2,2
4b83e09f6fd478c7609d18997866d11f.csv,3190000000,ft3 (total for entire model),781.44763,feet (monthly average),18.165886,cfs,1.9,1.5,1.9,0.9,1.9,2,1.9,0.7,2,2,1.9
